"date","cloud_cover","mean_prep","pot_evap","mean_tmp","max_tmp","min_tmp","diurnal_tmp_range","vapour_pressure","wet_day_frq","PET","spei_ 1","spei_ 3","spei_ 6","spei_ 9","spei_ 12"
1928-01-16,50,192.3,4,24.7,28.6,20.9,7.7,23.8,7.9,114.602291955432,0.415277692532717,-0.696242081042186,-0.749136585776823,-0.454631178065416,0.651049594437159
1928-02-15,45,172,4.4,25,29.3,20.8,8.5,23.8,6.16,117.855054016021,1.11780303294362,0.0266755366742407,-0.261042280144552,-0.460527623361675,0.644258530201902
1928-03-16,46.3,74.8,4.4,25.7,30,21.4,8.6,25.2,5.43,138.799379288888,-0.287063976311739,0.57849768111044,-0.846590638589115,-0.580276699001911,-0.0488948380913061
1928-04-16,57.5,184.8,4.1,26.4,30.3,22.5,7.8,27.1,11.88,130.851486800463,0.429593990708453,0.654098107373951,-0.20112129531733,-0.338320019030489,-0.113527409656119
1928-05-16,68.8,66.7,3.9,27,30.3,23.7,6.6,28.5,8.4,122.843984169463,-0.733150473808948,-0.468253853574513,-0.227682502656066,-0.43481205900005,-0.59142082734535
1928-06-16,71.3,30.5,3.9,26.5,29.5,23.6,5.9,27,7.52,108.840969929243,-1.12129801531476,-0.587681917196483,0.121204855618429,-1.05776356998311,-0.800005593137087
1928-07-16,72.5,131.6,4,25.9,29.1,22.7,6.4,25.3,14.23,116.339034837181,1.27418622553545,-0.205124228352651,0.383370927821649,-0.328739877220741,-0.434533606194616
1928-08-16,72.5,73.4,4,25.7,28.9,22.6,6.3,25.1,7.39,117.909031554549,-0.230700731754089,0.154444928442417,-0.313494140962159,-0.211474455525247,-0.400452751497748
1928-09-16,72.5,30.6,3.9,26.5,29.8,23.2,6.6,27.2,5.34,119.261877863118,-1.50056467837892,-0.321619188856723,-0.704150179800893,-0.0859489576859487,-1.11530350907614
1928-10-16,70,240.7,3.5,25.5,29,22.1,6.9,25.9,14.41,118.646343118154,0.53521317810893,-0.481482984512506,-0.563749304021063,-0.0669879373867429,-0.525867935555063
1928-11-16,65,386.6,3.3,25.1,28.6,21.7,6.9,25.8,17.98,107.131327992957,1.14246221409025,0.533676087634544,0.509093228506346,0.116460190224633,0.0927014278434927
1928-12-16,58.8,185.1,3.5,24.7,28.1,21.4,6.7,25,10.58,104.360325492032,-0.471974770417206,0.476149831670572,0.272542211523427,-0.0897369992844164,0.24924834842514
1929-01-16,50,75.6,4,24.2,28.1,20.4,7.7,22.9,4.85,113.255614024111,-0.834515833372318,-0.204112257590671,-0.423961181170918,-0.539377765933862,-0.231404625208802
1929-02-15,45,69.8,4.4,24.8,29.1,20.6,8.5,23.4,4.41,117.304972083625,-0.320211146374475,-1.02153874152056,-0.460219185473319,-0.416534737468364,-0.630611509415
1929-03-16,46.3,132.1,4.4,25.7,30,21.4,8.6,25.2,8.09,138.799379288888,0.690913101202403,-0.441100806422463,0.0457917896024229,-0.0936561025832532,-0.383196326973902
1929-04-16,57.5,308.8,4,25.7,29.6,21.8,7.8,25.9,14.66,128.779178185976,1.84475290287903,1.23307887252993,0.51236443445723,0.239374473793478,0.115207007648119
1929-05-16,68.8,106.7,3.8,26.3,29.6,23,6.6,27.3,8.02,120.924546916815,0.0109020975150666,1.49827517399032,0.0469674135925402,0.268711400294843,0.289926036008094
1929-06-16,71.3,94.5,3.9,25.8,28.8,22.9,5.9,25.8,8.21,107.123074124272,0.953296754046552,1.46675222513366,0.543423928188594,0.66020443154229,0.514110986247025
1929-07-16,72.5,25.1,4,26.3,29.5,23.1,6.4,25.9,4.92,117.40392302791,-1.0261052081303,-0.20425815557911,0.912072469426637,0.364962286377371,0.118001617483607
1929-08-16,72.5,71.7,4.1,25.8,29,22.7,6.3,25.1,6.97,118.17977559945,-0.275941915749376,-0.444393319714956,1.01085715935346,-0.148488283491228,0.120032708505181
1929-09-16,72.5,233.1,3.8,25.7,29,22.4,6.6,25.8,15.84,117.108164493129,1.59299598768202,0.646184778174072,1.42563972142773,0.72434359261027,0.810417290888941
1929-10-16,70,82.7,3.5,25.5,29,22.1,6.9,26,8.03,118.646343118154,-1.55555011319541,-0.0307204345385272,-0.196246419266264,0.622335825547145,0.300279317874887
1929-11-16,65,300.1,3.3,24.9,28.4,21.5,6.9,25.5,16.16,106.632462670522,0.269275072532636,0.266681279710742,-0.017027845840488,0.863200046888409,-0.0130661931903105
1929-12-16,58.8,310.2,3.4,24.3,27.7,21,6.7,24.3,14.07,103.379264852859,0.626081489580902,-0.142662591329568,0.163682594468636,0.816094061542186,0.459410490746967
1930-01-16,50,194.4,4,24.2,28.1,20.4,7.7,23.1,7.46,113.255614024111,0.447979899509667,0.669117579946562,0.500389129373587,0.325372699411449,0.87457761717857
1930-02-15,45,63.2,4.4,25.2,29.5,21,8.5,24.1,4.31,118.405135948418,-0.456659300801734,0.416436476283054,0.417805788489286,0.240516293897045,0.833911826116849
1930-03-16,46.3,125.2,4.4,25.7,30,21.4,8.6,25.2,8,138.799379288888,0.589275387129898,0.247852358556302,-0.0127325386821025,0.228246024604139,0.760824399885113
1930-04-16,57.5,182.1,4,26.2,30.1,22.3,7.8,26.8,11.74,130.259398624896,0.398763664774503,0.153601628312235,0.577410301287265,0.461107295680605,0.33370334800144
1930-05-16,68.8,395,3.8,25.7,29,22.4,6.6,26.2,15.82,119.279314985974,2.4967172052989,2.34312453246512,1.50044463683897,1.37572002028358,1.2395934194644
1930-06-16,71.3,64.5,3.9,25.6,28.6,22.7,5.9,25.4,9.35,106.632246751423,0.184417968973041,2.20730286728265,1.64172082491328,1.06939788381587,1.17278445684683
1930-07-16,72.5,25.9,4,26.6,29.8,23.4,6.4,26.4,3.18,118.202589170957,-1.02606098182352,1.98942084116362,1.54086061779919,1.35696659159788,1.15595169364881
1930-08-16,72.5,95.5,4.1,25.9,29.1,22.8,6.3,25.3,8.57,118.450519644351,0.231140286847541,-0.527722055270154,1.80758862159079,1.33043098592653,1.2221840104274
1930-09-16,72.5,96.5,3.8,25.6,28.9,22.3,6.6,25.7,10.77,116.838950321881,-0.0213521532728771,-0.519938094131781,1.51558254117915,1.22841476203252,0.827754020467999
1930-10-16,70,341.1,3.5,25,28.5,21.6,6.9,25.1,14.91,117.277873185995,1.69851596614126,1.12381487354708,1.9010344655958,1.76229033817549,1.56938616835344
1930-11-16,65,176.8,3.3,25.3,28.8,21.9,6.9,26.3,12.97,107.630193315392,-1.13321622476436,0.260624161619736,-0.0626647863620045,1.50905020206565,1.30487573209654
1930-12-16,58.8,124.1,3.4,24.7,28.1,21.4,6.7,25.1,8.06,104.360325492032,-1.14162445426119,-0.435624742116619,-0.690583071545287,0.68986685920042,0.738557606181613
1931-01-16,49.4,336.1,4,24.4,28.3,20.6,7.7,23.5,10.07,113.794285196639,1.50528296429573,-0.271230217264071,0.403185852761356,1.19015780602108,1.18585655044351
1931-02-15,44,66.4,4.4,25.2,29.5,21,8.5,24.2,5.28,118.405135948418,-0.399639352378853,0.181580508393452,0.23482699465095,0.034372581689408,1.17516656583085
1931-03-16,46,48.7,4.5,26.3,30.6,22,8.6,26.1,2.88,140.713853485976,-0.854431783094335,0.637169390715552,0.0484106100938016,-0.162950283185356,0.871639751749581
1931-04-16,57.5,279.4,4.1,26.6,30.5,22.7,7.8,27.4,14.53,131.443574976031,1.55748492403159,0.33046628035696,-0.0612522259016143,0.452741478604945,1.15316749741961
1931-05-16,67.6,85.7,3.9,26.8,30.1,23.5,6.6,28.1,7.26,122.295573525849,-0.375383721390872,0.378336021305284,0.296264875089645,0.322011240887262,0.163396064167914
1931-06-16,70.7,72.2,4,26.3,29.3,23.4,5.9,26.6,11.46,108.350142556394,0.362976299427271,0.890420929522865,1.01973782621077,0.3697038423092,0.177021683810127
1931-07-16,71.5,93.9,4,26,29.2,22.8,6.4,25.4,11.81,116.605256884863,0.723296077010811,0.0740616964612201,0.269229681017926,-0.0940010311325003,0.409565114695551
1931-08-16,72.5,131.5,4.1,26,29.2,22.9,6.3,25.5,13,118.721263689253,0.85431982444601,0.896475448015934,0.787592595591879,0.541475553340535,0.541442541135101
1931-09-16,71.4,79,3.8,25.6,28.9,22.3,6.6,25.7,8.73,116.838950321881,-0.357836322261856,0.413788570592095,0.881103027707003,1.00864643631833,0.483572749175686
1931-10-16,67.6,123.8,3.6,26.1,29.6,22.7,6.9,27,9.77,120.288507036744,-1.08514445079001,-0.59127482752587,-0.452194152825429,-0.218943873987592,-0.345423000203443
1931-11-16,63.8,370.8,3.3,24.9,28.4,21.5,6.9,25.5,17.41,106.632462670522,1.00142852320653,-0.0514214236431111,0.378908398907962,0.465952318773481,0.449822076653012
1931-12-16,59.7,530.8,3.4,24.3,27.7,21,6.7,24.5,18.51,103.379264852859,1.71661607535187,1.34593946111841,1.35390195441402,1.57525343939388,1.74317165216199
1932-01-16,48.9,21.3,3.9,24.3,28.2,20.5,7.7,23.5,0.21,113.524949610375,-1.46452060855009,1.19958849560879,0.749289926976866,0.665322191804071,0.749877041635707
1932-02-15,46.4,90.1,4.3,24.4,28.7,20.2,8.5,22.8,5.25,116.204808218831,0.0426751341140305,0.795784457140496,0.549573453601771,0.769460429278685,0.827881546078492
1932-03-16,47.3,74.4,4.4,25.4,29.7,21.1,8.6,24.8,6.17,137.842142190343,-0.276211651071836,-1.0621243633307,0.545573123688386,0.63747283636344,0.871374074037293
1932-04-16,58.7,129.8,4,26.2,30.1,22.3,7.8,26.7,9.44,130.259398624896,-0.420216916667034,-0.487953443146517,0.752920378888982,0.424565093767823,0.381023339000839
1932-05-16,71.6,221.6,3.7,25.9,29.2,22.6,6.6,26.5,12.56,119.827725629588,1.44586322906519,0.549904943160679,0.85751524509148,0.655015909845204,0.851909628547037
1932-06-16,73.5,24.2,3.8,26.1,29.1,23.2,5.9,26.4,5.5,107.859315183545,-1.33622284203482,0.383162805569473,-0.779095729547462,0.614065497774197,0.705728564795942
1932-07-16,73.8,10.9,4,26.3,29.5,23.1,6.4,26,4.36,117.40392302791,-1.52039383639671,0.154626455743026,-0.363177330877962,0.725165828861238,0.406739066422383
1932-08-16,72.7,289.7,4,25.6,28.8,22.5,6.3,24.8,15.59,117.638287509647,2.30146835836999,1.18250877370177,1.08547258791965,1.14168799684834,0.929651578349004
1932-09-16,73.3,104,3.8,25.5,28.8,22.2,6.6,25.5,11.24,116.569736150632,0.117066341527178,1.24538682500214,1.12455373308384,0.0122815315337273,0.995636246066793
1932-10-16,72.1,312,3.5,25.2,28.7,21.8,6.9,25.4,15.48,117.825261158859,1.39998305355899,1.94528267757189,1.71896736446042,1.25883433057002,1.54214658800395
1932-11-16,69.3,296.8,3.2,24.9,28.4,21.5,6.9,25.5,16.42,106.632462670522,0.232349593172947,0.894222193886082,1.27826769570317,1.357752400134,1.40471684740339
1932-12-16,58.8,214.5,3.4,24.1,27.5,20.8,6.7,24.2,11.45,102.888734533273,-0.163793395384981,0.541942297096358,1.03260745428965,1.08054368008008,0.386391589780634
1933-01-16,50,253.6,4,24.4,28.3,20.6,7.7,23.4,9.81,113.794285196639,0.951128996572714,0.465564692012959,1.46012746057727,1.41569968250091,1.18831094683751
1933-02-15,45.4,69.5,4.4,24.7,29,20.5,8.5,23.3,6.03,117.029931117426,-0.320649076952931,0.259394089481723,0.691913122159601,0.990969345081411,1.10120508578602
1933-03-16,46.3,63.9,4.4,25.5,29.8,21.2,8.6,24.9,5.03,138.161221223191,-0.490404829234948,0.283050712219153,0.548036523303625,0.969716106231907,1.01028419348548
1933-04-16,57.5,163,4,26.2,30.1,22.3,7.8,26.7,10.15,130.259398624896,0.109910866298806,-0.479506103033186,0.105035177596612,1.12909406817756,1.09901569377777
1933-05-16,67.6,211.9,3.7,25.5,28.8,22.2,6.6,26.1,13.41,118.73090434236,1.36871764139801,0.673227917543238,0.495641126192203,0.820655777298264,1.07942584250683
1933-06-16,71.7,58.8,3.9,25.6,28.6,22.7,5.9,25.5,9.62,106.632246751423,0.00312686681536814,0.913869629293329,0.73036639831625,0.833128403343328,1.18843931335187
1933-07-16,71.3,62.9,4,25.9,29.1,22.7,6.4,25.3,11.16,116.339034837181,0.0894871381958959,0.966029589385638,0.229419972977138,0.426562577661151,1.3139629023419
1933-08-16,72.1,182.7,4,25.4,28.6,22.3,6.3,24.7,11.78,117.096799419845,1.50753945973555,1.00665327963022,1.06227560386396,0.760749810660757,1.02576899380766
1933-09-16,72.5,68.7,3.8,25.4,28.7,22.1,6.6,25.3,7.72,116.300521979384,-0.559551630828577,0.530718038396801,0.969338520007222,0.820692403449989,0.916988744850331
1933-10-16,70,197.3,3.5,25,28.5,21.6,6.9,25.1,11.52,117.277873185995,-0.0448554760167491,0.541589328832191,0.971921446321574,0.415321867805936,0.58654996511097
1933-11-16,65,255.8,3.3,24.8,28.3,21.4,6.9,25.3,15.15,106.383030009304,-0.234027965401246,-0.420206380112896,0.141102705094044,0.437764798782963,0.481744018656322
1933-12-16,58.4,108.5,3.4,24.2,27.6,20.9,6.7,24.4,6.67,103.133999693066,-1.30917792184853,-0.887545517263982,-0.570445849775548,-0.119294843705699,0.00959726025257559
1934-01-16,51.1,413.7,3.9,23.9,27.8,20.1,7.7,22.6,11.11,112.447607265318,1.91175524772707,0.540774121060203,0.657558761521874,0.897675936947451,0.642950661916708
1934-02-15,44.9,137,4.3,24,28.3,19.8,8.5,22.4,6.36,115.104644354037,0.741603240291919,0.883984252803678,0.434524540438475,0.704125432411422,0.875955197370695
1934-03-16,46.3,151.9,4.4,24.9,29.2,20.6,8.6,23.8,7.46,136.246747026103,0.990759432007562,1.76346159617048,0.770246995995674,0.879306871451624,1.10708686253751
1934-04-16,58.3,116.2,4,26.2,30.1,22.3,7.8,26.8,10.19,130.259398624896,-0.640814269272849,0.490968894266847,0.637251622922937,0.733667874476648,0.957531585085797
1934-05-16,68.8,61,3.8,26.5,29.8,23.2,6.6,27.6,7.38,121.472957560429,-0.814090980182304,-0.394543253602649,0.554371164090992,0.209043706636522,0.483450706426759
1934-06-16,71.3,95.7,3.9,25.9,28.9,23,5.9,26.1,10.09,107.368487810696,0.973822449811477,-0.644275931060188,1.46219567555335,0.45085431186657,0.602953336053003
1934-07-16,71.4,24.3,4,26.3,29.5,23.1,6.4,26,5.65,117.40392302791,-1.05270195274514,-0.764221392803218,-0.0928287358784698,0.303849322427544,0.451119104356647
1934-08-16,71.1,43.9,4.1,26,29.2,22.9,6.3,25.6,5.73,118.721263689253,-0.970041576052937,-0.835990412052509,-0.821869994322761,0.236656804832544,-0.0437964936604841
1934-09-16,71.3,19.5,3.9,26.2,29.5,22.9,6.6,26.7,4.33,118.454235349372,-1.75924848294363,-1.97884017063022,-1.80730952369558,0.484180410237226,-0.229246313948623
1934-10-16,70,344.4,3.5,25.3,28.8,21.9,6.9,25.5,18.6,118.098955145291,1.72211756387663,0.148243884731749,-0.416732509307021,-0.0838627786383941,0.315227145027837
1934-11-16,63.5,171.5,3.3,24.7,28.2,21.3,6.9,25.4,13.95,106.133597348087,-1.17325960045915,-0.335431948579476,-0.76309391419988,-0.914581879539753,0.0118588517244967
1934-12-16,57.8,100.8,3.4,24.3,27.7,21,6.7,24.6,8.17,103.379264852859,-1.40330685260958,-0.572175724115644,-1.52838895843129,-1.65723512829962,-0.0802425351441201
1935-01-16,51,148.6,4,24.3,28.2,20.5,7.7,23.2,7.34,113.524949610375,-0.016304040133688,-1.51975979309517,-1.19954232014841,-1.38805739397606,-1.14334955860268
1935-02-15,45.7,67.4,4.3,24.5,28.8,20.3,8.5,23,5.14,116.479849185029,-0.347901926500971,-1.09930578429819,-1.07088210474083,-1.29279042998341,-1.37711566718717
1935-03-16,47.4,96.8,4.4,25.7,30,21.4,8.6,25.2,6.23,138.799379288888,0.123376729312723,-0.196738674391153,-0.638876609562618,-1.34349830397981,-1.4728774237203
1935-04-16,58.5,149.2,4,26.4,30.3,22.5,7.8,27.3,11.11,130.851486800463,-0.116931459691915,-0.335027440589967,-1.35196336137853,-1.16597936282205,-1.3624182081256
1935-05-16,69.1,133.6,3.8,26.9,30.2,23.6,6.6,28.3,10.1,122.569778847656,0.405899606131036,0.0692396954565606,-0.84921778118574,-0.912569399150891,-1.12262148242308
1935-06-16,72.3,94.5,3.9,26,29,23.1,5.9,26.2,10.71,107.613901497121,0.942648880041044,0.37012635360186,-0.0389919031924647,-0.496874733174347,-1.14041602425961
1935-07-16,72.5,22.3,4,26.1,29.3,22.9,6.4,25.6,6.33,116.871478932546,-1.10186408165108,0.0602001069139619,-0.296525383562088,-1.2984065493742,-1.12191234439224
1935-08-16,72,131.5,4,25.7,28.9,22.6,6.3,25.1,10.93,117.909031554549,0.866531302432043,0.329648277269188,0.211431670815383,-0.730865847234203,-0.812791151293402
1935-09-16,72.5,78.8,3.8,25.6,28.9,22.3,6.6,25.7,9.38,116.838950321881,-0.361872464943469,-0.333972738566878,0.0131856912899198,-0.228947027867593,-0.573142293112837
1935-10-16,70,203.2,3.5,25.5,29,22.1,6.9,26,15.23,118.646343118154,0.0189739786552612,0.217404233010609,0.178554737799195,-0.197486889978746,-1.19108080572529
1935-11-16,64,382.9,3.3,24.8,28.3,21.4,6.9,25.5,17.31,106.383030009304,1.11575796192698,0.599331644146184,0.646958810346492,0.535655723736122,-0.343016583867075
1935-12-16,58.8,530.7,3.4,24.3,27.7,21,6.7,24.5,16.83,103.379264852859,1.71626994560987,1.63768709178525,1.41908548918311,1.46717161173052,1.26565299397675
1936-01-16,50,143.5,4,24.2,28.1,20.4,7.7,23.1,7.41,113.255614024111,-0.0680968534794267,1.6871738026213,1.4571599745316,1.38828141985801,1.21306922578318
1936-02-15,45,88.6,4.4,25.3,29.6,21.1,8.5,24.2,5.94,118.680176914617,-0.0226524947051734,1.28506781491888,1.28359933405051,1.29681081296662,1.24929951936458
1936-03-16,46.1,151.9,4.4,25.7,30,21.4,8.6,25.3,7.71,138.799379288888,0.958681058373916,0.253610006188334,1.48730870351479,1.30306312304914,1.34650296763693
1936-04-16,58.2,39.3,4.1,27,30.9,23.1,7.8,28.2,6.82,132.627751327166,-1.85203708431642,-0.666569891411767,1.15991268875784,1.06450861848655,1.01034830590668
1936-05-16,69.8,157.4,3.8,26.4,29.7,23.1,6.6,27.4,12.89,121.198752238622,0.7508254279158,-0.244742198908221,0.989474601520125,1.06304336582847,1.08826578865444
1936-06-16,71.6,36.7,3.8,25.7,28.7,22.8,5.9,25.8,6.79,106.877660437847,-0.800095479578333,-1.04652132884528,-0.483814573913315,1.10898546255905,0.931101486275193
1936-07-16,71.4,52.2,4,26.5,29.7,23.3,6.4,26.4,5.86,117.936367123275,-0.224865751760546,0.0248539390658532,-0.596434369953943,1.09356499656379,0.998672426993111
1936-08-16,71.9,45,4,26,29.2,22.9,6.3,25.7,6.3,118.721263689253,-0.941869349490542,-1.24271997153776,-0.938227479198488,0.583339561754374,0.739945877054215
1936-09-16,71.8,156.8,3.8,25.7,29,22.4,6.6,25.8,12.93,117.108164493129,0.877505638762981,-0.121969895734691,-0.918168219803988,-0.509141645053075,0.968929191859746
1936-10-16,70,149.4,3.5,25.6,29.1,22.2,6.9,26.1,13.04,118.920037104586,-0.733572476975838,-0.402740047856022,-0.338991514150254,-0.78199032560673,0.845336874954708
1936-11-16,65.7,189.5,3.3,25,28.5,21.6,6.9,25.8,13.53,106.881895331739,-0.989303227078278,-0.648594732929022,-1.23840743697173,-1.20197451081294,0.1913230513763
1936-12-16,58.8,378.9,3.5,24.7,28.1,21.4,6.7,24.9,13.46,104.360325492032,1.04867832226018,-0.0139050601876693,-0.10382191959257,-0.666495105213765,-0.525594605270751
1937-01-16,50,270.8,4,24.4,28.3,20.6,7.7,23.4,9.58,113.794285196639,1.08021587582558,0.82711579262856,0.48226436730455,0.386312683505462,0.0324416165149686
1937-02-15,45,141.6,4.4,25.3,29.6,21.1,8.5,24.2,6.47,118.680176914617,0.754655011136579,1.38173452371168,0.809270839190263,0.412143026740574,0.245140376815326
1937-03-16,46.7,111.4,4.5,25.7,30,21.4,8.6,25,8.12,138.799379288888,0.372454880278623,1.02114769899868,0.647427558319252,0.549066560265525,0.0713712098245659
1937-04-16,57.5,224.8,4,26.1,30,22.2,7.8,27,13.46,129.963354537112,0.979333311488167,0.995414278346565,1.09545834691957,0.809877823547206,0.746197883928189
1937-05-16,67.1,69.6,3.9,26.9,30.2,23.6,6.6,28.4,8.85,122.569778847656,-0.67412839722278,0.332131199817624,1.27215981674666,0.802760215098331,0.470846841680491
1937-06-16,72.5,20.1,3.9,26.6,29.6,23.7,5.9,27.4,6.4,109.086383615668,-1.55576021966408,-0.25158225033627,0.778981039184028,0.472271401998694,0.401929235320458
1937-07-16,73.3,42.2,3.9,26.2,29.4,23,6.4,26,9.89,117.137700980228,-0.483937058663995,-1.38424956099725,0.0183606878229835,0.597542786929675,0.353377722633022
1937-08-16,70.9,68.2,4.1,26.6,29.8,23.5,6.3,26.6,8.69,120.345727958661,-0.408522650033155,-1.32758603608777,-0.533807849792726,0.881834420683554,0.438467671356818
1937-09-16,71,112.3,3.9,26.2,29.5,22.9,6.6,26.7,9.16,118.454235349372,0.226183213120249,-0.493380783803857,-0.567752381856432,0.420347279813624,0.281908166598152
1937-10-16,70,130.2,3.5,25.6,29.1,22.2,6.9,26.2,11.41,118.920037104586,-0.986246731122193,-0.864094749613835,-1.72244016050118,-0.560585689668897,0.216972513759059
1937-11-16,65,348.8,3.3,25,28.5,21.6,6.9,25.9,17.46,106.881895331739,0.784802842867409,0.0763106555327604,-0.639848802727077,-0.411793104690023,0.825504147197284
1937-12-16,58.1,76.4,3.4,24.1,27.5,20.8,6.7,24.3,7.34,102.888734533273,-1.69357433967823,-0.93454229499111,-1.14493239443606,-1.18665761502138,-0.414853942100687
1938-01-16,49.1,151.5,4,24.9,28.8,21.1,7.7,24.3,5.79,115.14096312796,-0.00262556079128155,-0.626147602985752,-0.939972813735899,-1.3775273562239,-0.874054771394574
1938-02-15,45.7,243.7,4.4,25.2,29.5,21,8.5,23.9,9.76,118.405135948418,1.74450002305118,-0.140998667175078,-0.121016772661313,-0.568305928988352,-0.446621567846811
1938-03-16,46.3,216.2,4.5,26,30.3,21.7,8.6,25.5,9.34,139.756616387432,1.62065603011653,1.39669653500708,0.354344913324839,0.141633516359378,-0.0357022776998801
1938-04-16,56.9,275.7,4,26,29.9,22.1,7.8,26.4,14.8,129.667310449328,1.53892824833986,2.3465285065895,1.07859094267392,0.650214159935937,0.179194598068463
1938-05-16,68,23.4,3.9,27.1,30.4,23.8,6.6,28.7,2.78,123.11818949127,-1.56152337965268,1.2458810362985,0.505660039343369,0.405077588239936,0.0323228711939477
1938-06-16,71.3,31,3.9,26.3,29.3,23.4,5.9,26.9,5.03,108.350142556394,-1.08172778108108,-0.0902701952894332,1.26759730146773,0.243304007410358,0.0657493440254581
1938-07-16,73.1,56.4,3.9,26,29.2,22.8,6.4,25.6,10.23,116.605256884863,-0.0789377723566098,-1.6206354594949,1.47453698902258,0.497964577736409,0.107702443369443
1938-08-16,71.6,158,4,25.7,28.9,22.6,6.3,25.1,13.81,117.909031554549,1.22463448952778,0.286464522600585,1.1189571295468,0.53003385334012,0.444827353210704
1938-09-16,72.5,82.5,3.8,25.9,29.2,22.6,6.6,26.2,10.82,117.646592835626,-0.303909486419709,0.340656965225462,0.132566759399537,1.18929211282263,0.347260402537142
1938-10-16,69.4,115.2,3.6,25.7,29.2,22.3,6.9,26.3,7.99,119.193731091017,-1.1787492994693,-0.356321386093382,-1.48012306726218,0.972938989347713,0.301965740785615
1938-11-16,63.7,97.7,3.3,25,28.5,21.6,6.9,25.9,7.64,106.881895331739,-1.89804096458807,-2.18289121904732,-1.81326730667248,-0.791973535174226,-0.729528245819465
1938-12-16,58.8,226.5,3.4,24.5,27.9,21.2,6.7,24.9,12.08,103.869795172446,-0.0597028607609299,-1.60395583927171,-1.35698357432729,-1.28842583391184,-0.139579818997339
1939-01-16,50,158.8,4,24,27.9,20.2,7.7,22.7,6.42,112.716942851582,0.0997016803934606,-1.17043411938073,-1.15171174283042,-1.62144812634211,-0.0887004416056819
1939-02-15,45,48.1,4.3,24.3,28.6,20.1,8.5,22.8,2.94,115.929767252633,-0.68526278147073,-0.351928405071824,-1.61685192352156,-1.46172512016677,-0.854111480952023
1939-03-16,46.3,94.1,4.4,25.6,29.9,21.3,8.6,25,7.04,138.480300256039,0.0808971630826719,-0.265185721430529,-1.4397515629926,-1.25730809963833,-1.22264450703691
1939-04-16,58.4,348.2,4,26,29.9,22.1,7.8,26.6,16.34,129.667310449328,2.14313111641598,1.10495660240329,-0.284237004934744,-0.424146291178689,-0.953531050274222
1939-05-16,68.8,129.7,3.8,26.4,29.7,23.1,6.6,27.3,10.65,121.198752238622,0.368528970094242,1.64893974414978,0.611247982085404,-0.632651626409144,-0.540998093189881
1939-06-16,71.1,35.1,3.9,26.1,29.1,23.2,5.9,26.4,7.64,107.859315183545,-0.900442681318231,1.47403269321402,0.688408014980351,-0.70216566204776,-0.537550859443722
1939-07-16,72.5,63.5,4,26,29.2,22.8,6.4,25.6,9.26,116.605256884863,0.0975098488052429,-0.182905014905903,0.803974479781691,-0.399159118364711,-0.508171608156327
1939-08-16,72.1,84.7,4,26,29.2,22.9,6.3,25.6,10.89,118.721263689253,0.00183054842907051,-0.562570351790425,1.10369776059114,0.37920736149941,-0.790477780996153
1939-09-16,71.6,57.7,3.9,26.2,29.5,22.9,6.6,26.8,7.87,118.454235349372,-0.845614700508699,-0.659029456801672,0.754129720275784,0.266953176258066,-0.879960160277281
1939-10-16,69.2,168.7,3.6,25.9,29.4,22.5,6.9,26.6,9.19,119.741119063881,-0.480977676551418,-0.851087275502177,-0.843511876499225,0.0983897572726973,-0.734146200531156
1939-11-16,65.8,342.7,3.3,24.8,28.3,21.4,6.9,25.4,16.44,106.383030009304,0.728141963320533,-0.0914667597886282,-0.407350384035146,0.695240113942521,0.27700494961234
1939-12-16,58,198.9,3.4,24.6,28,21.3,6.7,25,10.77,104.115060332239,-0.328848566429624,-0.0554934993462743,-0.394736936926779,0.372368257985205,0.116623428957263
1940-01-16,49,10.9,3.9,23.8,27.7,20,7.7,22.7,2.21,112.178271679054,-1.56803165852469,-0.757304439098027,-1.03958955863751,-1.06552071483215,-0.492083521047162
1940-02-15,45,54.8,4.4,24.9,29.2,20.7,8.5,23.7,3.42,117.580013049823,-0.593198300173645,-1.43414394466792,-1.16530746921335,-1.29762399312228,-0.45704528566192
1940-03-16,46.3,18.8,4.5,26.4,30.7,22.1,8.6,26.3,2.99,141.032932518824,-1.49291712783789,-1.76146483282512,-1.23392547002077,-1.4228332354247,-0.722596674439056
1940-04-16,57.5,193.5,4,26.4,30.3,22.5,7.8,27.3,12.36,130.851486800463,0.55438490607188,-0.77161782620667,-0.998545396562366,-1.22662690787166,-1.25374193687594
1940-05-16,68.8,222.9,3.8,26.4,29.7,23.1,6.6,27.6,8.83,121.198752238622,1.44524091564046,0.588317585613942,-0.839115515921609,-0.781068932606837,-0.922794900244357
1940-06-16,71.3,60.3,3.9,26.4,29.4,23.5,5.9,27,10.28,108.595556242819,-0.0120779332666478,1.20787696537901,-0.814579162473176,-0.654051081159304,-0.844462043005437
1940-07-16,74,18.6,3.9,26.5,29.7,23.3,6.4,26.5,3.86,117.936367123275,-1.26486194088825,0.609393315401087,-0.288459820748744,-0.766840520390519,-0.998732034344962
1940-08-16,73.5,27.6,4,26.3,29.5,23.2,6.3,26.2,5.26,119.533495823957,-1.41767625507024,-1.62987825849645,-0.501001090288915,-1.37313464901601,-1.22531138151806
1940-09-16,72.5,81.6,3.9,26.5,29.8,23.2,6.6,27.3,10.06,119.261877863118,-0.354266340856245,-1.56842997665672,-0.0612099686730248,-1.40510038512905,-1.13730738745364
