"date","cloud_cover","mean_prep","pot_evap","mean_tmp","max_tmp","min_tmp","diurnal_tmp_range","vapour_pressure","wet_day_frq","PET","spei_ 1","spei_ 3","spei_ 6","spei_ 9","spei_ 12"
1901-01-16,42.5,123.4,4.2,26.1,28.9,23.4,5.5,25.7,7.36,97.3236101209358,0.291842782256434,NA,NA,NA,NA
1901-02-15,37.5,129.3,4.5,26.8,30.2,23.4,6.8,26.2,4.7,107.73205558507,0.961156742991646,NA,NA,NA,NA
1901-03-16,38.8,72.9,4.6,26.9,30.6,23.3,7.3,26.8,5.55,130.68199990182,0.889122794664051,0.746518993747762,NA,NA,NA
1901-04-16,50,102.3,4.5,28.3,32.1,24.5,7.6,29.1,6.41,135.400757029363,0.690763159814095,1.11544155788443,NA,NA,NA
1901-05-16,61.3,40.5,4.6,29.2,33.1,25.4,7.7,29.6,3.4,141.309728514909,-0.227631688238342,0.695415753378697,NA,NA,NA
1901-06-16,71.3,5.2,5,29.4,33.2,25.7,7.5,27.9,1.97,133.132144881853,-0.149289909676343,0.290982431558203,0.74516529922043,NA,NA
1901-07-16,75,14.4,4.6,28.8,32.7,25,7.7,27.2,2.19,138.399920007625,-0.53922212526795,-0.68015412567244,0.797671710637467,NA,NA
1901-08-16,71.3,14.5,4.7,28.9,32.9,25,7.9,27.7,1.36,142.856517691708,-1.33897875990579,-1.42987563944598,-0.147870694306675,NA,NA
1901-09-16,68.8,143.9,4.4,28.9,32.9,24.9,8,28.6,8.79,138.001176599381,1.58792499100043,0.497304392299276,0.474768122591269,0.80487538582819,NA
1901-10-16,67.5,116.4,3.8,27.9,31.5,24.4,7.1,28.7,9.07,125.104253167831,-1.38625914473436,-0.831452952525484,-1.06070021060379,-0.0640196523939502,NA
1901-11-16,60,409.8,3.4,26,29,23.1,5.9,27.2,18.11,98.6134297200432,0.909474365062838,0.408712790699895,-0.0406831885639354,0.238503398480921,NA
1901-12-16,52.5,178.6,3.5,25.4,28,22.9,5.1,26.3,10.13,89.7848689458741,-0.627666898503436,-0.542314368038194,-0.455098337973501,-0.428012511015221,0.0332379225778765
1902-01-16,42.5,292.9,4,25.1,27.9,22.4,5.5,24.4,8.98,95.1091935084003,1.6979154036222,1.04183121493714,0.527535862350177,0.373446262136802,0.835508685323384
1902-02-15,37.5,132.8,4.4,25.6,29,22.2,6.8,24.6,8.07,104.833435255427,1.04300596467981,0.938945749026126,0.962615083857344,0.708932708852534,0.866731303164429
1902-03-16,38.8,73.8,4.7,27.3,31,23.7,7.3,27.2,4.61,131.850107163513,0.883771222092411,1.73319572379624,0.729527471337668,0.809270698521833,0.828228727059953
1902-04-16,50,39.5,4.5,28.6,32.4,24.8,7.6,29.8,4.21,136.281889938447,-0.927010051603437,0.546801779748405,1.08861504058268,0.684129995484362,0.557724181998109
1902-05-16,61.3,38.1,4.7,29.7,33.6,25.9,7.7,30.1,3.33,142.811425948649,-0.369616881410068,-0.398567095218017,0.714620408557273,0.782799258818393,0.542746142181259
1902-06-16,71.3,15.5,5.1,30,33.8,26.3,7.5,28.8,4.77,134.822711800988,1.06601937962754,-0.888783586752127,1.44950149424281,0.502200191620214,0.580581643504876
1902-07-16,75,13.5,4.7,28.9,32.8,25.1,7.7,27.1,2.13,138.696597220932,-0.627656905405029,-0.578978132295579,0.248760760072093,0.982527951733606,0.572827211114614
1902-08-16,71.3,37.8,4.7,29,33,25.1,7.9,27.9,2.69,143.162093130621,-0.400745660006656,-0.553820841509636,-0.660602081847526,0.564049266962502,0.687437127549718
1902-09-16,68.8,65,4.4,28.2,32.2,24.2,8,27.5,4.03,135.932636479048,0.224242929894232,-0.483036380459386,-1.05706536013746,1.17720376886834,0.369833369919904
1902-10-16,67.5,384.4,3.7,27,30.6,23.5,7.1,27.1,15.85,122.643185892398,1.55538446982738,1.28739438330564,1.02046391119715,1.09861660935208,1.35898350321117
1902-11-16,60,476.8,3.4,26.1,29.1,23.2,5.9,27.6,18.64,98.8383178151859,1.42254579920393,1.93825262909418,1.88543283458473,1.60982442931474,1.51954178379887
1902-12-16,52.5,287.4,3.6,25.9,28.5,23.4,5.1,26.9,14.2,90.8228443094102,0.336159489884566,1.53678043206445,1.43532281830658,1.25669844627546,2.14566994571928
1903-01-16,42.5,87.7,4.1,25.9,28.7,23.2,5.5,25.6,6.84,96.8807267984287,-0.177534239553153,0.893633068135421,1.35034922748519,1.23548851339999,1.41348684173763
1903-02-15,37.5,81.1,4.5,26.7,30.1,23.3,6.8,26.2,5.68,107.490503890934,0.218378672009825,0.0784799053171785,1.37548220601385,1.30896484156395,1.17726739893874
1903-03-16,38.8,2.9,4.6,27.1,30.8,23.5,7.3,26.8,0.7,131.266053532667,-1.26646872615132,-0.491147485364646,1.17101264824983,1.0518323793337,0.82536227798018
1903-04-16,50,43.2,4.5,28.6,32.4,24.8,7.6,29.7,4.37,136.281889938447,-0.826856340579915,-0.825770309470617,0.457770993006324,0.93151320700915,0.829860580657443
1903-05-16,61.3,120.5,4.5,28.8,32.7,25,7.7,29.4,7.21,140.108370567917,1.61533319083851,-0.0800777540176655,0.0321942217389764,1.23291720946863,1.15752268273617
1903-06-16,71.3,11.4,5,29.4,33.2,25.7,7.5,27.8,2.93,133.132144881853,0.788535293251441,0.757725935890752,-0.189674826239106,1.25579398398396,1.15113625006797
1903-07-16,75,23.2,4.6,28.8,32.7,25,7.7,27.2,3.13,138.399920007625,0.0284144395654025,1.44044294470467,-0.0590742654908673,0.736014501434939,1.17586263329584
1903-08-16,71.3,88.6,4.6,28.5,32.5,24.6,7.9,27,7.38,141.634215936057,1.07533465013989,0.859186100030431,0.379908631681713,0.184582857644035,1.35168716833945
1903-09-16,68.8,126,4.4,28.2,32.2,24.2,8,27.4,8.21,135.932636479048,1.39428362043577,1.34792398954959,1.42524842046361,0.429981881255417,1.50995423378014
1903-10-16,67.5,180.7,3.7,27.5,31.1,24,7.1,28.1,11.37,124.010445489861,-0.565355358661514,0.505774613797797,1.02731749066392,0.25915877677792,0.854476425412974
1903-11-16,60,137,3.4,25.9,28.9,23,5.9,27.3,9.24,98.3885416249006,-1.50871712672249,-1.12953408944196,-0.937582369618432,-0.942703617033585,-0.599381138142332
1903-12-16,52.5,319.4,3.5,25.1,27.7,22.6,5.1,25.9,12.13,89.1620837277524,0.578443565327225,-0.899394391186102,-0.441388447959718,-0.265751018809171,-0.610712284167508
1904-01-16,42.5,163.3,3.9,24.7,27.5,22,5.5,23.9,7.96,94.2234268633861,0.765002564910279,-0.357916811188251,-0.15098090113911,0.179519747607442,-0.2346290850017
1904-02-15,37.5,26.8,4.3,25.2,28.6,21.8,6.8,24,2.37,103.86722847888,-0.813212042288432,0.454009155364165,-0.522085731160391,-0.398967000410634,-0.467737579406821
1904-03-16,38.8,9.3,4.6,26.5,30.2,22.9,7.3,26,1.77,129.513892640128,-0.940657558271349,-0.179862256720971,-0.933903692624084,-0.548714910205502,-0.402246204132839
1904-04-16,50,26.6,4.5,28.5,32.3,24.7,7.6,29.6,3.79,135.988178968752,-1.26456175933355,-1.44933805441879,-0.971280094103087,-0.699212675734875,-0.414329343586083
1904-05-16,61.3,53.8,4.6,28.7,32.6,24.9,7.7,28.7,4.54,139.808031081169,0.260654623263114,-1.36475560968866,-0.0429359028018279,-0.835833372411891,-0.715411895449973
