"date","cloud_cover","mean_prep","pot_evap","mean_tmp","max_tmp","min_tmp","diurnal_tmp_range","vapour_pressure","wet_day_frq","PET","spei1","spei_ 3","spei_ 6","spei_ 9","spei_ 12"
1904-11-16,65,109.1,3.5,26.4,29.7,23.1,6.6,27.7,13.49,108.481761024169,-1.49731543866333,-1.29096310245264,-1.27683628898967,-1.53547216045483,-1.22158325983593
1904-12-16,60,138.1,3.6,25.5,28.8,22.3,6.5,25.8,10.46,105.489729222935,-0.0778243127442941,-0.73318223438505,-1.06638625077011,-1.36419351607275,-1.0421106737282
1905-01-16,51.3,45.8,4.2,25.2,28.9,21.6,7.3,24.3,5.28,113.646715873163,-0.817090014887336,-1.47163040795629,-1.73788190092655,-1.28350188927907,-1.74075317202622
1905-02-15,46.3,68.6,4.6,26,29.9,22.2,7.7,25.3,4.31,115.288625907975,0.295785750394034,-0.480972703531035,-1.23775310269217,-1.24332812261155,-1.50740120513274
1905-03-16,47.5,26,4.6,27.3,31.1,23.5,7.6,28.1,5.52,135.478069169471,-1.20545994758695,-0.916660756151031,-1.18949666435089,-1.42244780610904,-1.59721710436506
1905-04-16,57.5,165.1,4.1,26.9,30.3,23.5,6.8,28.1,9.63,123.378082750812,1.18025731513012,0.171015757765968,-1.07403601391451,-1.38209974772528,-1.08979321988599
1905-05-16,70,91,3.9,27,29.9,24.2,5.7,28.7,8.27,113.867881077673,0.172857231886303,0.109209070849797,-0.336709027840738,-1.03431100119965,-1.05772877248578
1905-06-16,71.3,35.5,4.2,27.4,30.2,24.7,5.5,28,6.36,106.711717691147,-0.72341975572536,0.504764593087143,-0.519489901925575,-0.922105176251288,-1.11712642677767
1905-07-16,72.5,5.8,4.3,28,31,25,6,28.4,6.18,117.566977945308,-1.69716107170516,-0.930754111275133,-0.532344053890131,-1.37032053433745,-1.5958379090773
1905-08-16,72.5,73.2,4.2,27.3,30.2,24.4,5.8,27.8,11.39,116.907481425137,0.382055927257385,-1.06109296031646,-0.547400132488245,-0.744793687799394,-1.29852657878352
1905-09-16,72.5,66.5,4.1,27.1,30,24.2,5.8,27.7,8.33,113.378170328224,-0.0942300331638813,-0.685968049974405,-0.0954107998871381,-0.798347810192066,-1.09161155776281
1905-10-16,70,145.1,3.7,26.6,29.8,23.5,6.3,27.6,12.29,116.663585668212,-0.232037337989022,-0.0961233589524925,-0.776180141189032,-0.568642856958318,-1.37778240384114
1905-11-16,65,216,3.6,26.5,29.8,23.2,6.6,27.6,13.93,108.72719487264,0.0159654616172959,-0.148196446556561,-0.693245219854839,-0.585445271266403,-0.819050688594857
1905-12-16,60,113.3,3.6,25.9,29.2,22.7,6.5,26.9,10.15,106.46310619385,-0.478139801298619,-0.368643419095464,-0.687123841602376,-0.434633680735314,-1.01113000213035
1906-01-16,51.3,57.5,4.4,26,29.7,22.4,7.3,25.2,5.51,115.758617678007,-0.633135357727614,-0.678171922646122,-0.592695168896953,-0.96837171943138,-0.886051288479398
1906-02-15,46.3,61.4,4.7,26.8,30.7,23,7.7,26.6,4.31,117.391953176535,0.0691338601221936,-0.74075646647199,-0.668646766851167,-1.00843484636268,-0.921504913627796
1906-03-16,47.5,39.9,4.5,26.8,30.6,23,7.6,27.7,6.21,133.976095010164,-0.786104298277331,-0.747536490494041,-0.813144057731772,-1.03745527864862,-0.789859256295952
1906-04-16,57.5,75.8,4.2,28.3,31.7,24.9,6.8,30.6,6.13,127.242273262023,-0.807362390239581,-0.940992154368797,-1.05216695183582,-0.972494233237566,-1.25901636554579
1906-05-16,70,77.9,4,27.8,30.7,25,5.7,29.6,8.27,115.898969257431,-0.148455208491301,-1.12501578515928,-1.20774735889808,-1.07422748281649,-1.35474268881912
1906-06-16,71.3,69.2,4.1,27.3,30.1,24.6,5.5,28.5,6.36,106.475890690725,0.586153530152344,-0.463379944434273,-1.02235886034273,-0.98946276521329,-1.16836525170223
1906-07-16,72.5,57.2,4.2,27.3,30.3,24.3,6,27.4,6.18,115.770102736536,0.480667935020245,0.180695887898137,-0.683103192587198,-0.946528265807459,-0.871889017707478
1906-08-16,72.5,90.8,4.1,26.5,29.4,23.6,5.8,26.8,12.74,114.833734526243,0.852685226892471,0.849857734372308,-0.399284235813752,-0.823061899054771,-0.776358901052009
1906-09-16,72.5,28.5,3.9,26.9,29.8,24,5.8,28.2,8.69,112.873145070638,-1.22202502743013,-0.130409694648835,-0.492593646745451,-0.968395490575694,-0.972573942453343
1906-10-16,70,160.7,3.8,26.5,29.7,23.4,6.3,27.2,12.37,116.401125407991,0.0507968492157723,-0.121650261976102,-0.00988484717852299,-0.698877892466338,-0.965928248490168
1906-11-16,65,243.1,3.5,26,29.3,22.7,6.6,27,14.06,107.500025630285,0.421611426575117,-0.0829442408552379,0.30752330525961,-0.432930872325993,-0.849648291276735
1906-12-16,60,75.5,3.6,25.7,29,22.5,6.5,26.3,10.15,105.976417708393,-1.1201955785886,-0.314765410831006,-0.367642742145446,-0.637821965349498,-1.10912321347419
1907-01-16,51.3,74.7,4.3,25.4,29.1,21.8,7.3,24.5,5.62,114.174691324374,-0.27820537463661,-0.590212285607851,-0.536806919441773,-0.484964301446561,-0.926969659367531
1907-02-15,46.3,48.1,4.5,25.6,29.5,21.8,7.7,25,4.7,114.236962273694,-0.194459904697225,-1.03618103456482,-0.81612327702455,-0.472623425336119,-0.965734339349795
1907-03-16,47.5,99.3,4.5,26.8,30.6,23,7.6,27.3,6.04,133.976095010164,0.640284612535299,-0.0259432171876189,-0.341765990949085,-0.36909797566098,-0.602387889038851
1907-04-16,57.5,206.6,4.1,26.9,30.3,23.5,6.8,28.5,13.98,123.378082750812,1.77776066614415,1.2366593045489,0.243288673824347,0.132682272549691,0.136067372254182
1907-05-16,70,65.7,4,27.7,30.6,24.9,5.7,29.5,8.27,115.645083234961,-0.417464522973042,1.16842335559937,-0.0808598264964943,-0.173719140728561,0.102835468941147
1907-06-16,71.3,38.1,4.1,27.2,30,24.5,5.5,28,7.58,106.240063690303,-0.587986290122425,0.710069220214053,0.371005564568672,-0.053962025299722,-0.0716695109833256
1907-07-16,72.5,62.4,4.2,27.2,30.2,24.2,6,27.1,6.18,115.513406278141,0.629775603843352,-0.386000845635779,0.746610852777563,0.00994165907576964,-0.0544569437552663
1907-08-16,72.5,32.5,4.1,26.6,29.5,23.7,5.8,26.7,7.97,115.092952888605,-0.853500791481364,-0.633975999059143,0.612269493415213,-0.349831779153701,-0.365507298172215
1907-09-16,72.5,31.9,4,27.1,30,24.2,5.8,28.1,8.33,113.378170328224,-1.12511424558723,-0.923661600076017,-0.0686914731892583,-0.152323690293386,-0.349805294472562
1907-10-16,70,231,3.8,26.5,29.7,23.4,6.3,27.2,12.29,116.401125407991,1.20382304068737,0.0654368403330521,-0.248039501267006,0.533908124375765,0.0155699643643093
1907-11-16,65,281.1,3.4,25.9,29.2,22.6,6.6,27.4,13.8,107.254591781814,0.922291275219927,0.862410927182282,0.522533405200581,1.01444693529101,0.250022693213938
1907-12-16,60,39.4,3.6,25.6,28.9,22.4,6.5,26.1,10.21,105.733073465664,-1.79291225215159,0.23287314608855,-0.202653173601836,0.0811960509205487,0.0050877712559956
1908-01-16,51.3,106.5,4.3,25.5,29.2,21.9,7.3,24.6,5.51,114.438679049979,0.279884455498471,-0.28672512074484,-0.196856592566429,-0.416499648720223,0.196500697965438
1908-02-15,46.3,78.6,4.5,25.4,29.3,21.6,7.7,24.6,5.09,113.711130456554,0.555865713577063,-0.760980194827413,0.0959472871367857,-0.133580608491935,0.356814272812368
1908-03-16,47.5,69.2,4.5,26.3,30.1,22.5,7.6,26.6,6.04,132.474120850857,0.0106398684938303,0.309617640395518,0.315036698247124,-0.0353869374828585,0.183157877417459
1908-04-16,57.5,61.7,4.2,28,31.4,24.6,6.8,29.8,6.44,126.414232438192,-1.11672073616602,-0.452232665206821,-0.507111685867109,-0.421376386218665,-0.581485886811844
1908-05-16,70,70.4,4,27.4,30.3,24.6,5.7,29,8.27,114.883425167552,-0.293053199315638,-0.984527211788582,-1.14235849644362,-0.359574366262001,-0.532162908430381
1908-06-16,71.3,15.4,4.2,27.2,30,24.5,5.5,27.6,6.36,106.240063690303,-1.62795336206468,-1.41869581592076,-0.780539938495063,-0.390013646647003,-0.664079224057506
1908-07-16,72.5,12.4,4.2,27,30,24,6,26.8,7.02,115.000013361349,-1.22632541085043,-1.42456861411761,-1.31028429501755,-1.07338474646227,-0.920181340850704
1908-08-16,72.5,40.2,4.2,26.8,29.7,23.9,5.8,26.7,5.8,115.611389613329,-0.599586979619955,-1.80052923029945,-1.76367157365634,-1.7199353351379,-0.892608138493166
1908-09-16,72.5,64.7,4,26.4,29.3,23.5,5.8,26.9,9.77,111.610581926671,-0.0950753606271501,-1.04754981139366,-1.77982925468983,-1.17706383175888,-0.705380613953548
1908-10-16,70,143.4,3.8,26.6,29.8,23.5,6.3,27.3,12.29,116.663585668212,-0.262278873522616,-0.549385667830106,-1.54236245934552,-1.39866888321483,-1.26713565473872
1908-11-16,65,92.3,3.5,25.8,29.1,22.5,6.6,26.7,13.3,107.009157933343,-1.68951917653288,-1.42178746296794,-2.18717533074958,-2.20348702694677,-2.46613543276805
1908-12-16,60,99.2,3.6,25.5,28.8,22.3,6.5,25.9,10.21,105.489729222935,-0.696587716787166,-1.44449830548349,-1.92678637276461,-2.21457261267775,-2.07007684952418
1909-01-16,51.3,75,4.3,25.3,29,21.7,7.3,24.2,5.74,113.910703598768,-0.267734100253977,-1.68349636802633,-1.66226856645693,-1.98054636558907,-2.08068939023191
1909-02-15,46.3,51.9,4.6,25.8,29.7,22,7.7,25,5.09,114.762794090834,-0.107661736809958,-0.747425620617755,-1.48789926594788,-2.00522086321349,-2.15598567833494
1909-03-16,47.5,92.8,4.5,26.4,30.2,22.6,7.6,26.7,5.87,132.774515682718,0.533469640649386,-0.0408770614047636,-1.23998160721857,-1.58626462268449,-1.91642059414793
1909-04-16,57.5,137.9,4.1,27.4,30.8,24,6.8,29.3,7.02,124.75815079053,0.659257257379464,0.47237009175072,-1.07751240141637,-1.18490929906798,-1.59955174565113
1909-05-16,70,89.1,3.9,27.1,30,24.3,5.7,28.8,8.67,114.121767100142,0.128646663214701,0.603623248821697,-0.243874001683973,-1.0341510530536,-1.53877040016636
1909-06-16,71.3,60.3,4.1,27,29.8,24.3,5.5,27.7,6.36,105.768409689458,0.313687259114318,0.444140095057121,0.16486715482922,-0.994025951576982,-1.29144883070801
1909-07-16,72.5,51,4.2,26.8,29.8,23.8,6,26.6,6.18,114.486620444557,0.335450848058553,0.17878204349145,0.428706303671986,-0.970306931436872,-1.06591932024552
1909-08-16,72.5,151.1,4,26.2,29.1,23.3,5.8,26.3,12.4,114.056079439158,1.81008818392325,1.4856296025589,1.3095944029456,0.372992988712776,-0.478389929684591
1909-09-16,72.5,35.6,3.9,26.2,29.1,23.3,5.8,26.7,8.69,111.105556669084,-0.930114280159114,0.758958358554539,0.78717997576312,0.504095413970061,-0.631077977238554
1909-10-16,70,178.1,3.8,26.8,30,23.7,6.3,27.5,12.05,117.188506188654,0.343605216562738,0.847761199627093,0.76666155837753,0.792920432116338,-0.48981856982203
1909-11-16,65,96.6,3.6,26.5,29.8,23.2,6.6,27.2,13.68,108.72719487264,-1.65766864656355,-1.33710796495443,-0.333387987070003,-0.00742450634919158,-0.494087109598791
1909-12-16,60,167.2,3.8,26,29.3,22.8,6.5,26.3,10.27,106.706450436579,0.306581401957881,-0.631682161964784,-0.185277308103509,-0.0429514559013351,-0.125415239353043
1910-01-16,51.3,75.5,4.3,25.7,29.4,22.1,7.3,24.9,5.51,114.96665450119,-0.278056063092442,-1.09593581569501,-0.326594171163236,-0.303835133017069,-0.108487231164573
1910-02-15,46.3,60.2,4.5,25.8,29.7,22,7.7,25.1,5.09,114.762794090834,0.104935717109584,-0.00709039641571781,-0.947707880246126,-0.294614597260574,-0.0637246586211928
1910-03-16,47.5,27.1,4.5,26.4,30.2,22.6,7.6,26.4,5.52,132.774515682718,-1.10148808920121,-0.65449326160599,-0.965286002767873,-0.577903314483576,-0.417902602431134
1910-04-16,57.5,101.7,4.2,27.3,30.7,23.9,6.8,28.4,8.23,124.482137182587,-0.127831635685335,-0.708087877519478,-1.23283296262444,-0.64721657637787,-0.589286611236182
1910-05-16,70,28.8,4,27.9,30.8,25.1,5.7,30,7.86,116.1528552799,-1.30468719558502,-1.51731117131673,-0.905256990517875,-1.46984490227438,-0.916180885268442
1910-06-16,71.3,43.3,4,27.2,30,24.5,5.5,28.4,7.58,106.240063690303,-0.364519454986186,-1.07869583115293,-1.32584924554584,-1.35229656886559,-1.01170427685432
1910-07-16,72.5,96.9,4.2,27.1,30.1,24.1,6,27.1,7.87,115.256709819745,1.34689750529228,-0.346181374628558,-0.844059225520971,-1.3044380393182,-0.759968937934782
1910-08-16,72.5,70.1,4.1,26.6,29.5,23.7,5.8,26.9,7.67,115.092952888605,0.347577358148113,0.75180986245508,-0.807865955619126,-0.584196872603586,-1.20015688877876
1910-09-16,72.5,66.3,3.9,26.4,29.3,23.5,5.8,27.3,8.69,111.610581926671,-0.0536350448243817,0.677794569710377,-0.369980606668666,-0.818324921397079,-1.039129494996
1910-10-16,70,159.8,3.8,26.6,29.8,23.5,6.3,27.4,12.13,116.663585668212,0.0301011580919656,0.0941051593277571,-0.196144088068252,-0.694110401783514,-1.22759963514096
1910-11-16,65,211.1,3.4,25.8,29.1,22.5,6.6,26.9,13.55,107.009157933343,-0.0307833375153878,-0.0213829731194269,0.30736967953261,-0.671440263324826,-0.588945686758593
1910-12-16,60,164,3.5,25.2,28.5,22,6.5,25.8,9.77,104.759696494749,0.290436947442373,0.119317646743259,0.422483518813206,-0.201162435033971,-0.638200770879591
1911-01-16,51.3,87.3,4.3,25.5,29.2,21.9,7.3,24.5,5.4,114.438679049979,-0.0526919758864242,0.0332871540609425,0.0639996864099938,-0.164282599601364,-0.51765007987141
1911-02-15,46.3,9.5,4.4,25.7,29.6,21.9,7.7,25.5,4.31,114.499878182264,-1.30273443399937,-0.390233632865675,-0.349814461323708,-0.0783363373895052,-0.795191422457594
1911-03-16,47.5,36.7,4.5,27,30.8,23.2,7.6,27.8,5.52,134.576884673886,-0.889054720848986,-0.981188727622872,-0.548310275476839,-0.215986396733321,-0.710947127485359
1911-04-16,57.5,13.5,4.2,27.8,31.2,24.4,6.8,29.8,0.9,125.862205222305,-2.14289189593284,-2.21267240418176,-1.26358812592328,-1.07759983693374,-1.16382039010758
1911-05-16,70,38.5,3.9,27.7,30.6,24.9,5.7,29.9,8.06,115.645083234961,-1.05948307512723,-2.29289822092322,-1.69346670474156,-1.37700258336679,-1.11711373183947
1911-06-16,71.3,80.5,4.2,27.2,30,24.5,5.5,27.8,6.36,106.240063690303,0.920866451403566,-1.60312798071787,-1.85943599018928,-1.2291843779643,-0.914754051940844
1911-07-16,72.5,27.8,4.3,27.3,30.3,24.3,6,27.1,6.18,115.770102736536,-0.557838370128039,-0.695137114764435,-2.1850136363612,-1.45041801364343,-1.25760473658807
1911-08-16,72.5,21.1,4.3,27.4,30.3,24.5,5.8,27.8,5.14,117.166699787499,-1.34948554928597,-0.746042735838193,-2.23511320847233,-1.83578025139162,-1.53295844319352
1911-09-16,72.5,67.8,4.1,27.3,30.2,24.4,5.8,28.4,8.69,113.883195585811,-0.0735721103953127,-1.13056764211845,-1.96365560277492,-2.11247736066668,-1.53151053816817
1911-10-16,70,189.5,3.8,26.7,29.9,23.6,6.3,27.5,11.97,116.926045928433,0.543683664486851,-0.193659590551284,-0.689603939814137,-1.90382619031669,-1.50007637438471
1911-11-16,65,274.2,3.6,26.6,29.9,23.3,6.6,27.8,13.87,108.972628721111,0.815096873198993,0.750177670896466,0.357999381827535,-1.13687607151812,-1.24185321476095
1911-12-16,60,280,3.7,26,29.3,22.8,6.5,26.7,10.46,106.706450436579,1.38726505859779,1.35000925676079,0.889322757942109,0.0545460960630184,-0.572273745433951
1912-01-16,51.3,44.1,4.2,25,28.7,21.4,7.3,23.9,5.17,113.118740421952,-0.839623524872981,1.03710902793189,0.722923840738467,0.354331320163745,-0.769485868787053
1912-02-15,46.3,18.2,4.6,26.6,30.5,22.8,7.7,26.5,4.31,116.866121359395,-1.11657663500768,0.345891197859284,0.681377944629461,0.418301154051555,-0.72109694893496
1912-03-16,47.5,55.3,4.6,27.6,31.4,23.8,7.6,28.5,6.04,136.379253665055,-0.439594320341061,-1.18159778758147,0.581219341634948,0.155857744826518,-0.594369832508227
1912-04-16,57.5,104.4,4.2,27.8,31.2,24.4,6.8,29.7,10.64,125.862205222305,-0.0969767339264675,-0.937226980942669,0.373516445971217,0.213691411869218,-0.0862312751832157
1912-05-16,70,120.1,4.1,27.9,30.8,25.1,5.7,29.7,8.27,116.1528552799,0.675945986245137,0.00299483686891634,0.232071298691418,0.574222037536885,0.361245010400555
1912-06-16,71.3,121.9,4.2,27.3,30.1,24.6,5.5,27.9,7.58,106.475890690725,1.76530547827652,1.0627676504728,-0.293300586977924,0.949931241984721,0.550059977161556
1912-07-16,72.5,20.4,4.2,27.6,30.6,24.6,6,27.9,6.18,116.540192111724,-0.91928471344604,0.926346588630594,-0.104509085183777,0.68911470396597,0.493655326967454
1912-08-16,72.5,30.1,4.2,27.3,30.2,24.4,5.8,27.8,5.69,116.907481425137,-1.00617930243896,0.0491292493881764,-0.00246446724537217,0.190653253315607,0.541150003374671
1912-09-16,72.5,81.3,4,27,29.9,24.1,5.8,27.8,9.41,113.125657699431,0.272123749228695,-0.885008936962214,0.275299908970931,-0.701512771351489,0.600918590680684
1912-10-16,70,228.8,3.8,26.7,29.9,23.6,6.3,27.6,12.05,116.926045928433,1.16428379709901,0.558217375148783,0.972829048268515,0.188835198860823,0.816417014121127
1912-11-16,65,315,3.5,26.4,29.7,23.1,6.6,27.7,13.87,108.481761024169,1.29779594363237,1.36754824078973,1.27691315074624,1.12285151981853,1.04383251689232
1912-12-16,60,208.4,3.6,25.5,28.8,22.3,6.5,26.1,10.21,105.489729222935,0.792732728581207,1.39751734898629,1.01533911721599,1.31426808607073,0.713396834198467
1913-01-16,51.3,272.1,4.2,25,28.7,21.4,7.3,23.9,5.51,113.118740421952,2.10309259256579,2.03266779815627,1.78641115567848,1.93464180822134,1.65217961466675
1913-02-15,46.3,54,4.6,26.2,30.1,22.4,7.7,25.8,4.7,115.814457725115,-0.0802052698777772,1.61096930532204,1.87577791771888,1.80867854678223,1.76172567539644
1913-03-16,47.5,84.5,4.6,27,30.8,23.2,7.6,27.5,5.52,134.576884673886,0.317226304923319,1.48045644690221,1.90239936209638,1.55926490065534,1.80591846505517
1913-04-16,57.5,101.2,4.2,27.7,31.1,24.3,6.8,29.2,6.63,125.586191614361,-0.165448557158011,-0.105899021121849,1.73303256586805,1.62306842311355,1.76154453352617
1913-05-16,70,54.3,4,27.7,30.6,24.9,5.7,29.7,8.06,115.645083234961,-0.683134890171498,-0.499910517351903,1.16593151212957,1.60022901084568,1.53491877914697
1913-06-16,71.3,29.5,4.1,27.7,30.5,25,5.5,29,6.36,107.419198692415,-1.0260280138342,-0.956182653854036,0.844507806458636,1.58629093761442,1.22115089288452
1913-07-16,72.5,58.5,4.2,27.1,30.1,24.1,6,27,7.87,115.256709819745,0.531583549430901,-0.776495945645875,-0.652654614844196,1.4127902647468,1.35152140586748
1913-08-16,72.5,38.3,4.3,27.2,30.1,24.3,5.8,27.2,8.25,116.648263062776,-0.702382716909941,-0.807135275441731,-0.877484468932494,0.858680700401876,1.37854908306265
1913-09-16,72.5,29.3,4.1,27.1,30,24.2,5.8,27.7,8.69,113.378170328224,-1.21207837300307,-0.955688348728862,-1.38578042181128,0.262355323550276,1.18074630541728
1913-10-16,70,230.2,3.7,26.6,29.8,23.5,6.3,27.7,12.29,116.663585668212,1.18846153064929,0.072699098022558,-0.514190966471425,-0.559002716331765,1.24371400204588
1913-11-16,65,183.8,3.5,26.1,29.4,22.8,6.6,27,14.06,107.745459478756,-0.445973863816667,0.0129253104678536,-0.414148201641762,-0.694390952819881,0.727984837655526
1913-12-16,60,236,3.7,25.9,29.2,22.7,6.5,26.3,10.21,106.46310619385,1.04428270743057,0.865998918586312,0.43561328413843,-0.128476199947232,0.853097747816632
1914-01-16,51.3,39.3,4.2,25.7,29.4,22.1,7.3,25.2,5.4,114.96665450119,-0.967462657026582,-0.0205939869528024,0.0115080376964515,-0.379188240900511,-0.451343707247947
1914-02-15,46.3,15.3,4.6,26,29.9,22.2,7.7,25.5,4.31,115.288625907975,-1.15536888287428,-0.126952659179317,-0.149349259090658,-0.429586681734319,-0.662618407040257
1914-03-16,47.5,102.9,4.6,27.1,30.9,23.3,7.6,27.5,5.52,134.877279505748,0.692959499882938,-0.740045526354648,0.289695258749735,-0.0718939959665677,-0.532616260842747
1914-04-16,57.5,58.5,4.1,27.6,31,24.2,6.8,29.7,7.02,125.310178006418,-1.16475821426374,-0.906923590513529,-0.543199289376432,-0.449055694782849,-0.739937784190828
1914-05-16,70,62.8,4,27.7,30.6,24.9,5.7,29.5,8.27,115.645083234961,-0.484360328249125,-0.71191894723552,-0.523243236131014,-0.458001877990135,-0.679583928374945
1914-06-16,71.3,64.7,4.3,27.7,30.5,25,5.5,28.5,6.36,107.419198692415,0.408468583922087,-0.939465613892874,-1.30415882781435,-0.198550410335796,-0.492049387872414
1914-07-16,72.5,9.5,4.3,27.4,30.4,24.4,6,27.4,6.18,116.026799194932,-1.42251271249562,-0.871897594725357,-1.3088682217885,-0.896303789067071,-0.757402425908804
1914-08-16,72.5,44.1,4.2,26.8,29.7,23.9,5.8,27,8.07,115.611389613329,-0.465584749730869,-0.951574417800911,-1.1161640733376,-0.874867704695468,-0.728124953194621
1914-09-16,72.5,75.8,4,27,29.9,24.1,5.8,28.1,8.69,113.125657699431,0.144318180941892,-0.894476250972917,-1.33672029297311,-1.54605933184265,-0.474981902678225
1914-10-16,70,247.9,3.7,26.5,29.7,23.4,6.3,27.5,12.62,116.401125407991,1.43886054264956,0.849727325038006,0.174589208366035,-0.536003985327835,-0.415416804769948
1914-11-16,65,209,3.5,26.5,29.8,23.2,6.6,27.8,13.55,108.72719487264,-0.0870694847021777,0.770654163391138,0.291687190750164,-0.210450238580529,-0.280293644064142
1914-12-16,60,185.1,3.7,26.1,29.4,22.9,6.5,26.6,10.46,106.949794679308,0.522862231484199,0.811487047573479,0.402408500065611,-0.154278052386574,-0.641142509688696
1915-01-16,51.3,110.8,4.3,25.9,29.6,22.3,7.3,25.1,5.17,115.494629952401,0.333456435905105,0.345389898999985,0.704052591103839,0.270957803634486,-0.17883621213113
1915-02-15,46.3,51.3,4.6,26.4,30.3,22.6,7.7,26,4.7,116.340289542255,-0.165214739507456,0.369920801674812,0.711093667723746,0.388001597813805,0.0177682056005618
1915-03-16,47.5,52,4.6,27,30.8,23.2,7.6,27.5,5.87,134.576884673886,-0.478942043443126,-0.149944632675642,0.554987466225955,0.211585800803865,-0.260130283007453
1915-04-16,57.5,117.1,4.2,27.5,30.9,24.1,6.8,29.2,8.23,125.034164398474,0.212433323098563,-0.354633167712215,0.046215290005175,0.437495785198253,0.0768799847396334
1915-05-16,70,43.2,4,28.1,31,25.3,5.7,30.3,8.47,116.66062732484,-0.971225718185426,-0.874430162509603,-0.211972792213113,0.268598469978588,-0.00272770580722445
1915-06-16,71.3,71.8,4.1,27.7,30.5,25,5.5,29,6.36,107.419198692415,0.637641383429785,-0.332440031807014,-0.457288681246875,0.32217451456563,0.0236344936965307
1915-07-16,72.5,90.9,4.2,26.9,29.9,23.9,6,26.7,7.02,114.743316902953,1.25503702959778,0.194056533172583,-0.210589298141476,0.0617244731161338,0.426378836807711
1915-08-16,72.5,31.2,4.3,27.6,30.5,24.7,5.8,28,5.02,117.685136512222,-0.994416668465484,0.431361719137258,-0.468823717189456,-0.0798691031830403,0.357163052102881
1915-09-16,72.5,81.4,4,26.8,29.7,23.9,5.8,27.6,9.77,112.620632441844,0.285763151397471,0.24342295484126,-0.134204532900164,-0.291288486468749,0.382082621626757
1915-10-16,70,63.3,3.8,27.2,30.4,24.1,6.3,28.3,11.72,118.238347229538,-1.57910241320566,-1.67100350232003,-1.21305153364458,-1.15286081349942,-0.642035492102042
1915-11-16,65,224.2,3.6,26.7,30,23.4,6.6,27.8,13.93,109.218062569582,0.128452785685162,-0.758181063013504,-0.502152047308089,-0.966524884126542,-0.582448462343517
1915-12-16,60,138.4,3.7,26,29.3,22.8,6.5,26.8,10.34,106.706450436579,-0.0913492831721439,-0.771041491418324,-0.610684941000313,-0.77948920347187,-0.908391053660699
1916-01-16,51.3,15.6,4.2,25.5,29.2,21.9,7.3,24.8,5.05,114.438679049979,-1.41048649999341,-0.750034806803398,-1.44421158505954,-1.23601024869703,-1.36339824953612
1916-02-15,46.3,11.3,4.6,26.1,30,22.3,7.7,25.6,4.31,115.551541816545,-1.28069442736009,-1.39973367374237,-1.48551917036316,-1.27634863589218,-1.53418183843234
1916-03-16,47.5,102.8,4.5,27,30.8,23.2,7.6,27.8,6.04,134.576884673886,0.696824547395992,-1.03323476753492,-1.28199579328047,-1.13686529100721,-1.19727680812639
1916-04-16,57.5,93.7,4.2,28,31.4,24.6,6.8,29.9,10.95,126.414232438192,-0.362368344959407,-0.525053462530278,-0.891135016279232,-1.45286298349238,-1.32321335321042
1916-05-16,70,179.3,3.9,27.5,30.4,24.7,5.7,29.6,8.47,115.137311190021,1.50918185013416,1.17935516995618,-0.330635553614093,-0.744907540274948,-0.588364031805668
1916-06-16,71.3,28,4.1,26.8,29.6,24.1,5.5,27.3,6.36,105.296755688613,-0.997611661279932,0.582493184066027,-0.557708724857796,-0.970773338656873,-0.822928617996173
1916-07-16,72.5,125.5,4.2,26.8,29.8,23.8,6,26.6,8.72,114.486620444557,1.74932070526006,1.65355452114557,0.900288350887029,0.0106478583896542,-0.629598892169835
1916-08-16,72.5,83,4.2,26.9,29.8,24,5.8,27,9.41,115.87060797569,0.654170309503109,1.14503336905806,1.48784971565493,0.123196520171491,-0.345280499390704
1916-09-16,72.5,36.7,4,26.5,29.4,23.6,5.8,26.8,9.41,111.863094555464,-0.919134706993408,0.816933814174717,0.919624729552835,-0.043618630408543,-0.581112040094863
1916-10-16,70,65.3,3.8,26.8,30,23.7,6.3,27.9,11.72,117.188506188654,-1.5362302259301,-1.48245938673513,0.338996434694954,-0.167088362172322,-0.616293855677869
1916-11-16,65,167.5,3.5,26.5,29.8,23.2,6.6,27.7,13.74,108.72719487264,-0.699630713397488,-1.76626097526172,-0.966762667477664,-0.134909178585566,-0.998948704854228
1916-12-16,60,59.4,3.6,25.4,28.7,22.2,6.5,25.7,10.34,105.246384980206,-1.40183345263995,-1.78242072992983,-1.27806401970724,-0.87293271964033,-1.48066055579173
1917-01-16,51.3,167.8,4.3,25.2,28.9,21.6,7.3,24.1,5.62,113.646715873163,1.15975978355803,-0.5773648007358,-1.21536290622622,-0.257216643667603,-0.523832879517077
1917-02-15,46.3,142.9,4.5,25.6,29.5,21.8,7.7,24.9,4.7,114.236962273694,1.59855019584082,0.604031908497672,-0.754086839997744,-0.283940467452139,0.232049699397835
1917-03-16,47.5,170.2,4.5,26.1,29.9,22.3,7.6,26,6.21,131.873331187134,1.72397963079645,1.87425316372481,0.113529758700202,0.4417485783502,0.563770168375271
1917-04-16,57.5,34.9,4.2,27.4,30.8,24,6.8,28.9,5.05,124.75815079053,-1.67521524508719,1.18687327120678,0.218214539675879,-0.437205194529085,0.30029192330617
1917-05-16,70,34.6,3.9,27.2,30.1,24.4,5.7,29.1,8.06,114.375653122612,-1.12259942138452,-0.439110787873629,0.222823286172112,-0.855562956862991,-0.438050949849214
